STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;1979031822:33;    1;   -999;    0.0;    0.0;   0;   127.73;1979031823:00;eor
       5906;1979031823:33;    1;   -999;    0.0;    0.0;   0;   130.96;1979031900:00;eor
       5906;1979031900:33;    1;   -999;    0.0;    0.0;   0;   130.94;1979031901:00;eor
       5906;1979031901:33;    1;   -999;    0.0;    0.0;   0;   127.68;1979031902:00;eor
       5906;1979031902:33;    1;   -999;    0.0;    0.0;   0;   121.75;1979031903:00;eor
       5906;1979031903:33;    1;   -999;    0.0;    0.0;   0;   113.97;1979031904:00;eor
       5906;1979031904:33;    1;   -999;    0.0;    0.0;   0;   105.02;1979031905:00;eor
       5906;1979031905:33;    1;   -999;    0.0;    0.0;   0;    95.47;1979031906:00;eor
       5906;1979031906:33;    1;   -999;    4.0;    4.0;   0;    85.73;1979031907:00;eor
       5906;1979031907:33;    1;   -999;   15.0;   15.0;   0;    76.21;1979031908:00;eor
       5906;1979031908:33;    1;   -999;   45.0;   45.0;   0;    67.33;1979031909:00;eor
       5906;1979031909:33;    1;   -999;   76.0;   76.0;   0;    59.64;1979031910:00;eor
       5906;1979031910:33;    1;   -999;   74.0;   74.0;   0;    53.81;1979031911:00;eor
       5906;1979031911:33;    1;   -999;   75.0;   80.0;   6;    50.62;1979031912:00;eor
       5906;1979031912:33;    1;   -999;   87.0;  157.0;  24;    50.60;1979031913:00;eor
       5906;1979031913:33;    1;   -999;   93.0;  153.0;  54;    53.77;1979031914:00;eor
       5906;1979031914:33;    1;   -999;   73.0;   99.0;  24;    59.57;1979031915:00;eor
       5906;1979031915:33;    1;   -999;   58.0;   58.0;   0;    67.24;1979031916:00;eor
       5906;1979031916:33;    1;   -999;   38.0;   38.0;   0;    76.09;1979031917:00;eor
       5906;1979031917:33;    1;   -999;    8.0;    8.0;   0;    85.59;1979031918:00;eor
       5906;1979031918:33;    1;   -999;    0.0;    0.0;   0;    95.30;1979031919:00;eor
       5906;1979031919:33;    1;   -999;    0.0;    0.0;   0;   104.83;1979031920:00;eor
       5906;1979031920:33;    1;   -999;    0.0;    0.0;   0;   113.74;1979031921:00;eor
       5906;1979031921:33;    1;   -999;    0.0;    0.0;   0;   121.48;1979031922:00;eor
       5906;1979031922:33;    1;   -999;    0.0;    0.0;   0;   127.35;1979031923:00;eor
       5906;1979031923:33;    1;   -999;    0.0;    0.0;   0;   130.57;1979032000:00;eor
       5906;1979032000:33;    1;   -999;    0.0;    0.0;   0;   130.55;1979032001:00;eor
       5906;1979032001:33;    1;   -999;    0.0;    0.0;   0;   127.30;1979032002:00;eor
       5906;1979032002:33;    1;   -999;    0.0;    0.0;   0;   121.40;1979032003:00;eor
       5906;1979032003:33;    1;   -999;    0.0;    0.0;   0;   113.64;1979032004:00;eor
       5906;1979032004:33;    1;   -999;    0.0;    0.0;   0;   104.71;1979032005:00;eor
       5906;1979032005:33;    1;   -999;    0.0;    0.0;   0;    95.17;1979032006:00;eor
       5906;1979032006:33;    1;   -999;    7.0;    7.0;   0;    85.43;1979032007:00;eor
       5906;1979032007:33;    1;   -999;   27.0;   27.0;   0;    75.90;1979032008:00;eor
       5906;1979032008:33;    1;   -999;   43.0;   43.0;   0;    67.01;1979032009:00;eor
       5906;1979032009:33;    1;   -999;   37.0;   37.0;   0;    59.29;1979032010:00;eor
       5906;1979032010:33;    1;   -999;   55.0;   55.0;   0;    53.44;1979032011:00;eor
       5906;1979032011:33;    1;   -999;   77.0;   77.0;   0;    50.23;1979032012:00;eor
       5906;1979032012:33;    1;   -999;  108.0;  135.0;  18;    50.21;1979032013:00;eor
       5906;1979032013:33;    1;   -999;  108.0;  136.0;  30;    53.39;1979032014:00;eor
       5906;1979032014:33;    1;   -999;   67.0;   67.0;   0;    59.22;1979032015:00;eor
       5906;1979032015:33;    1;   -999;   47.0;   47.0;   0;    66.91;1979032016:00;eor
       5906;1979032016:33;    1;   -999;   27.0;   31.0;  12;    75.78;1979032017:00;eor
       5906;1979032017:33;    1;   -999;    8.0;    8.0;   0;    85.29;1979032018:00;eor
       5906;1979032018:33;    1;   -999;    0.0;    0.0;   0;    95.00;1979032019:00;eor
       5906;1979032019:33;    1;   -999;    0.0;    0.0;   0;   104.52;1979032020:00;eor
       5906;1979032020:33;    1;   -999;    0.0;    0.0;   0;   113.41;1979032021:00;eor
       5906;1979032021:33;    1;   -999;    0.0;    0.0;   0;   121.13;1979032022:00;eor
       5906;1979032022:33;    1;   -999;    0.0;    0.0;   0;   126.97;1979032023:00;eor
       5906;1979032023:33;    1;   -999;    0.0;    0.0;   0;   130.17;1979032100:00;eor
       5906;1979032100:33;    1;   -999;    0.0;    0.0;   0;   130.16;1979032101:00;eor
       5906;1979032101:33;    1;   -999;    0.0;    0.0;   0;   126.93;1979032102:00;eor
       5906;1979032102:33;    1;   -999;    0.0;    0.0;   0;   121.05;1979032103:00;eor
       5906;1979032103:33;    1;   -999;    0.0;    0.0;   0;   113.31;1979032104:00;eor
       5906;1979032104:33;    1;   -999;    0.0;    0.0;   0;   104.40;1979032105:00;eor
       5906;1979032105:33;    1;   -999;    0.0;    0.0;   0;    94.86;1979032106:00;eor
       5906;1979032106:33;    1;   -999;    3.0;    3.0;   0;    85.13;1979032107:00;eor
       5906;1979032107:33;    1;   -999;   26.0;   26.0;   0;    75.59;1979032108:00;eor
       5906;1979032108:33;    1;   -999;   77.0;   77.0;   0;    66.68;1979032109:00;eor
       5906;1979032109:33;    1;   -999;   64.0;   93.0;  30;    58.94;1979032110:00;eor
       5906;1979032110:33;    1;   -999;   79.0;  145.0;  48;    53.06;1979032111:00;eor
       5906;1979032111:33;    1;   -999;   80.0;  142.0;  36;    49.83;1979032112:00;eor
       5906;1979032112:33;    1;   -999;   85.0;  111.0;  24;    49.82;1979032113:00;eor
       5906;1979032113:33;    1;   -999;   38.0;   46.0;  12;    53.02;1979032114:00;eor
       5906;1979032114:33;    1;   -999;   57.0;  165.0;  42;    58.87;1979032115:00;eor
       5906;1979032115:33;    1;   -999;   34.0;   99.0;  42;    66.58;1979032116:00;eor
       5906;1979032116:33;    1;   -999;   29.0;   41.0;  24;    75.47;1979032117:00;eor
       5906;1979032117:33;    1;   -999;   12.0;   12.0;   0;    84.99;1979032118:00;eor
       5906;1979032118:33;    1;   -999;    0.0;    0.0;   0;    94.70;1979032119:00;eor
       5906;1979032119:33;    1;   -999;    0.0;    0.0;   0;   104.21;1979032120:00;eor
       5906;1979032120:33;    1;   -999;    0.0;    0.0;   0;   113.08;1979032121:00;eor
       5906;1979032121:33;    1;   -999;    0.0;    0.0;   0;   120.78;1979032122:00;eor
       5906;1979032122:33;    1;   -999;    0.0;    0.0;   0;   126.60;1979032123:00;eor
       5906;1979032123:32;    1;   -999;    0.0;    0.0;   0;   129.78;1979032200:00;eor
       5906;1979032200:32;    1;   -999;    0.0;    0.0;   0;   129.76;1979032201:00;eor
       5906;1979032201:32;    1;   -999;    0.0;    0.0;   0;   126.55;1979032202:00;eor
       5906;1979032202:32;    1;   -999;    0.0;    0.0;   0;   120.70;1979032203:00;eor
       5906;1979032203:32;    1;   -999;    0.0;    0.0;   0;   112.98;1979032204:00;eor
       5906;1979032204:32;    1;   -999;    0.0;    0.0;   0;   104.09;1979032205:00;eor
       5906;1979032205:32;    1;   -999;    0.0;    0.0;   0;    94.56;1979032206:00;eor
       5906;1979032206:32;    1;   -999;    8.0;   26.0;  36;    84.83;1979032207:00;eor
       5906;1979032207:32;    1;   -999;   18.0;   83.0;  60;    75.28;1979032208:00;eor
       5906;1979032208:32;    1;   -999;   26.0;  143.0;  60;    66.35;1979032209:00;eor
       5906;1979032209:32;    1;   -999;   50.0;  176.0;  60;    58.59;1979032210:00;eor
       5906;1979032210:32;    1;   -999;   74.0;  205.0;  60;    52.69;1979032211:00;eor
       5906;1979032211:32;    1;   -999;   73.0;  222.0;  60;    49.44;1979032212:00;eor
       5906;1979032212:32;    1;   -999;   67.0;  219.0;  60;    49.42;1979032213:00;eor
       5906;1979032213:32;    1;   -999;   63.0;  207.0;  60;    52.64;1979032214:00;eor
       5906;1979032214:32;    1;   -999;   52.0;  155.0;  54;    58.52;1979032215:00;eor
       5906;1979032215:32;    1;   -999;   46.0;  143.0;  60;    66.26;1979032216:00;eor
       5906;1979032216:32;    1;   -999;   29.0;   40.0;  18;    75.16;1979032217:00;eor
       5906;1979032217:32;    1;   -999;    9.0;    9.0;   0;    84.69;1979032218:00;eor
       5906;1979032218:32;    1;   -999;    0.0;    0.0;   0;    94.40;1979032219:00;eor
       5906;1979032219:32;    1;   -999;    0.0;    0.0;   0;   103.90;1979032220:00;eor
       5906;1979032220:32;    1;   -999;    0.0;    0.0;   0;   112.75;1979032221:00;eor
       5906;1979032221:32;    1;   -999;    0.0;    0.0;   0;   120.42;1979032222:00;eor
       5906;1979032222:32;    1;   -999;    0.0;    0.0;   0;   126.22;1979032223:00;eor
       5906;1979032223:32;    1;   -999;    0.0;    0.0;   0;   129.39;1979032300:00;eor
       5906;1979032300:32;    1;   -999;    0.0;    0.0;   0;   129.37;1979032301:00;eor
       5906;1979032301:32;    1;   -999;    0.0;    0.0;   0;   126.18;1979032302:00;eor
       5906;1979032302:32;    1;   -999;    0.0;    0.0;   0;   120.35;1979032303:00;eor
       5906;1979032303:32;    1;   -999;    0.0;    0.0;   0;   112.66;1979032304:00;eor
       5906;1979032304:32;    1;   -999;    0.0;    0.0;   0;   103.78;1979032305:00;eor
       5906;1979032305:32;    1;   -999;    0.0;    0.0;   0;    94.26;1979032306:00;eor
       5906;1979032306:32;    1;   -999;    8.0;   25.0;  18;    84.52;1979032307:00;eor
       5906;1979032307:32;    1;   -999;   18.0;   80.0;  54;    74.97;1979032308:00;eor
       5906;1979032308:32;    1;   -999;   28.0;  122.0;  54;    66.03;1979032309:00;eor
       5906;1979032309:32;    1;   -999;   42.0;  203.0;  24;    58.24;1979032310:00;eor
       5906;1979032310:32;    1;   -999;   37.0;  165.0;  36;    52.31;1979032311:00;eor
       5906;1979032311:32;    1;   -999;   58.0;  170.0;  60;    49.05;1979032312:00;eor
       5906;1979032312:32;    1;   -999;   58.0;  203.0;  60;    49.03;1979032313:00;eor
       5906;1979032313:32;    1;   -999;   38.0;  165.0;  60;    52.27;1979032314:00;eor
       5906;1979032314:32;    1;   -999;   44.0;  203.0;  60;    58.17;1979032315:00;eor
       5906;1979032315:32;    1;   -999;   28.0;  122.0;  60;    65.93;1979032316:00;eor
       5906;1979032316:32;    1;   -999;   18.0;   80.0;  60;    74.85;1979032317:00;eor
       5906;1979032317:32;    1;   -999;    8.0;   25.0;  48;    84.39;1979032318:00;eor
       5906;1979032318:32;    1;   -999;    0.0;    0.0;   0;    94.10;1979032319:00;eor
       5906;1979032319:32;    1;   -999;    0.0;    0.0;   0;   103.59;1979032320:00;eor
       5906;1979032320:32;    1;   -999;    0.0;    0.0;   0;   112.43;1979032321:00;eor
       5906;1979032321:32;    1;   -999;    0.0;    0.0;   0;   120.07;1979032322:00;eor
       5906;1979032322:32;    1;   -999;    0.0;    0.0;   0;   125.85;1979032323:00;eor
       5906;1979032323:32;    1;   -999;    0.0;    0.0;   0;   129.00;1979032400:00;eor
       5906;1979032400:32;    1;   -999;    0.0;    0.0;   0;   128.98;1979032401:00;eor
       5906;1979032401:32;    1;   -999;    0.0;    0.0;   0;   125.80;1979032402:00;eor
       5906;1979032402:32;    1;   -999;    0.0;    0.0;   0;   120.00;1979032403:00;eor
       5906;1979032403:32;    1;   -999;    0.0;    0.0;   0;   112.33;1979032404:00;eor
       5906;1979032404:32;    1;   -999;    0.0;    0.0;   0;   103.47;1979032405:00;eor
       5906;1979032405:32;    1;   -999;    0.0;    0.0;   0;    93.96;1979032406:00;eor
       5906;1979032406:32;    1;   -999;    9.0;   27.0;  36;    84.23;1979032407:00;eor
       5906;1979032407:32;    1;   -999;   20.0;   84.0;  60;    74.66;1979032408:00;eor
       5906;1979032408:32;    1;   -999;   25.0;  141.0;  60;    65.70;1979032409:00;eor
       5906;1979032409:32;    1;   -999;   28.0;  189.0;  60;    57.89;1979032410:00;eor
       5906;1979032410:32;    1;   -999;   30.0;  225.0;  60;    51.94;1979032411:00;eor
       5906;1979032411:32;    1;   -999;   32.0;  244.0;  60;    48.66;1979032412:00;eor
       5906;1979032412:32;    1;   -999;   31.0;  248.0;  60;    48.64;1979032413:00;eor
       5906;1979032413:32;    1;   -999;   34.0;  223.0;  60;    51.89;1979032414:00;eor
       5906;1979032414:32;    1;   -999;   32.0;  184.0;  60;    57.82;1979032415:00;eor
       5906;1979032415:32;    1;   -999;   27.0;  138.0;  60;    65.61;1979032416:00;eor
       5906;1979032416:32;    1;   -999;   25.0;   79.0;  60;    74.55;1979032417:00;eor
       5906;1979032417:32;    1;   -999;    9.0;   25.0;  42;    84.09;1979032418:00;eor
       5906;1979032418:32;    1;   -999;    0.0;    0.0;   0;    93.80;1979032419:00;eor
       5906;1979032419:32;    1;   -999;    0.0;    0.0;   0;   103.28;1979032420:00;eor
       5906;1979032420:32;    1;   -999;    0.0;    0.0;   0;   112.10;1979032421:00;eor
       5906;1979032421:32;    1;   -999;    0.0;    0.0;   0;   119.72;1979032422:00;eor
       5906;1979032422:32;    1;   -999;    0.0;    0.0;   0;   125.47;1979032423:00;eor
       5906;1979032423:32;    1;   -999;    0.0;    0.0;   0;   128.61;1979032500:00;eor
       5906;1979032500:32;    1;   -999;    0.0;    0.0;   0;   128.59;1979032501:00;eor
       5906;1979032501:32;    1;   -999;    0.0;    0.0;   0;   125.43;1979032502:00;eor
       5906;1979032502:32;    1;   -999;    0.0;    0.0;   0;   119.65;1979032503:00;eor
       5906;1979032503:32;    1;   -999;    0.0;    0.0;   0;   112.00;1979032504:00;eor
       5906;1979032504:32;    1;   -999;    0.0;    0.0;   0;   103.16;1979032505:00;eor
       5906;1979032505:32;    1;   -999;    0.0;    0.0;   0;    93.66;1979032506:00;eor
       5906;1979032506:32;    1;   -999;   11.0;   11.0;   0;    83.93;1979032507:00;eor
       5906;1979032507:31;    1;   -999;   28.0;   28.0;   0;    74.35;1979032508:00;eor
       5906;1979032508:31;    1;   -999;   52.0;   52.0;   0;    65.38;1979032509:00;eor
       5906;1979032509:31;    1;   -999;   60.0;   60.0;   0;    57.54;1979032510:00;eor
       5906;1979032510:31;    1;   -999;   64.0;   64.0;   0;    51.57;1979032511:00;eor
       5906;1979032511:31;    1;   -999;   48.0;   48.0;   0;    48.27;1979032512:00;eor
       5906;1979032512:31;    1;   -999;   48.0;   48.0;   0;    48.25;1979032513:00;eor
       5906;1979032513:31;    1;   -999;   59.0;   59.0;   0;    51.52;1979032514:00;eor
       5906;1979032514:31;    1;   -999;   35.0;   35.0;   0;    57.47;1979032515:00;eor
       5906;1979032515:31;    1;   -999;   12.0;   12.0;   0;    65.28;1979032516:00;eor
       5906;1979032516:31;    1;   -999;    7.0;    7.0;   0;    74.24;1979032517:00;eor
       5906;1979032517:31;    1;   -999;    3.0;    3.0;   0;    83.79;1979032518:00;eor
       5906;1979032518:31;    1;   -999;    0.0;    0.0;   0;    93.50;1979032519:00;eor
       5906;1979032519:31;    1;   -999;    0.0;    0.0;   0;   102.97;1979032520:00;eor
       5906;1979032520:31;    1;   -999;    0.0;    0.0;   0;   111.77;1979032521:00;eor
       5906;1979032521:31;    1;   -999;    0.0;    0.0;   0;   119.37;1979032522:00;eor
       5906;1979032522:31;    1;   -999;    0.0;    0.0;   0;   125.10;1979032523:00;eor
       5906;1979032523:31;    1;   -999;    0.0;    0.0;   0;   128.21;1979032600:00;eor
       5906;1979032600:31;    1;   -999;    0.0;    0.0;   0;   128.20;1979032601:00;eor
       5906;1979032601:31;    1;   -999;    0.0;    0.0;   0;   125.05;1979032602:00;eor
       5906;1979032602:31;    1;   -999;    0.0;    0.0;   0;   119.30;1979032603:00;eor
       5906;1979032603:31;    1;   -999;    0.0;    0.0;   0;   111.68;1979032604:00;eor
       5906;1979032604:31;    1;   -999;    0.0;    0.0;   0;   102.85;1979032605:00;eor
       5906;1979032605:31;    1;   -999;    0.0;    0.0;   0;    93.36;1979032606:00;eor
       5906;1979032606:31;    1;   -999;    9.0;    9.0;   0;    83.63;1979032607:00;eor
       5906;1979032607:31;    1;   -999;   17.0;   17.0;   0;    74.05;1979032608:00;eor
       5906;1979032608:31;    1;   -999;   22.0;   22.0;   0;    65.05;1979032609:00;eor
       5906;1979032609:31;    1;   -999;   36.0;   36.0;   0;    57.19;1979032610:00;eor
       5906;1979032610:31;    1;   -999;   71.0;   79.0;   6;    51.19;1979032611:00;eor
       5906;1979032611:31;    1;   -999;   95.0;  115.0;  24;    47.88;1979032612:00;eor
       5906;1979032612:31;    1;   -999;  113.0;  151.0;  30;    47.86;1979032613:00;eor
       5906;1979032613:31;    1;   -999;   13.0;   13.0;   0;    51.15;1979032614:00;eor
       5906;1979032614:31;    1;   -999;   11.0;   11.0;   0;    57.12;1979032615:00;eor
       5906;1979032615:31;    1;   -999;   22.0;   22.0;   0;    64.96;1979032616:00;eor
       5906;1979032616:31;    1;   -999;   45.0;   53.0;  24;    73.93;1979032617:00;eor
       5906;1979032617:31;    1;   -999;   13.0;   19.0;   6;    83.49;1979032618:00;eor
       5906;1979032618:31;    1;   -999;    0.0;    0.0;   0;    93.20;1979032619:00;eor
       5906;1979032619:31;    1;   -999;    0.0;    0.0;   0;   102.66;1979032620:00;eor
       5906;1979032620:31;    1;   -999;    0.0;    0.0;   0;   111.45;1979032621:00;eor
       5906;1979032621:31;    1;   -999;    0.0;    0.0;   0;   119.02;1979032622:00;eor
       5906;1979032622:31;    1;   -999;    0.0;    0.0;   0;   124.72;1979032623:00;eor
       5906;1979032623:31;    1;   -999;    0.0;    0.0;   0;   127.82;1979032700:00;eor
       5906;1979032700:31;    1;   -999;    0.0;    0.0;   0;   127.81;1979032701:00;eor
       5906;1979032701:31;    1;   -999;    0.0;    0.0;   0;   124.68;1979032702:00;eor
       5906;1979032702:31;    1;   -999;    0.0;    0.0;   0;   118.95;1979032703:00;eor
       5906;1979032703:31;    1;   -999;    0.0;    0.0;   0;   111.35;1979032704:00;eor
       5906;1979032704:31;    1;   -999;    0.0;    0.0;   0;   102.54;1979032705:00;eor
       5906;1979032705:31;    1;   -999;    1.0;    1.0;   0;    93.06;1979032706:00;eor
       5906;1979032706:31;    1;   -999;   18.0;   18.0;   0;    83.33;1979032707:00;eor
       5906;1979032707:31;    1;   -999;   40.0;   40.0;   0;    73.74;1979032708:00;eor
       5906;1979032708:31;    1;   -999;   46.0;   46.0;   0;    64.73;1979032709:00;eor
       5906;1979032709:31;    1;   -999;   67.0;   75.0;   6;    56.85;1979032710:00;eor
       5906;1979032710:31;    1;   -999;   96.0;  108.0;   6;    50.82;1979032711:00;eor
       5906;1979032711:31;    1;   -999;  130.0;  180.0;  24;    47.49;1979032712:00;eor
       5906;1979032712:31;    1;   -999;  113.0;  123.0;   6;    47.47;1979032713:00;eor
       5906;1979032713:31;    1;   -999;  111.0;  111.0;   0;    50.78;1979032714:00;eor
       5906;1979032714:31;    1;   -999;   39.0;   39.0;   0;    56.78;1979032715:00;eor
       5906;1979032715:31;    1;   -999;   24.0;   24.0;   0;    64.64;1979032716:00;eor
       5906;1979032716:31;    1;   -999;   25.0;   25.0;   0;    73.62;1979032717:00;eor
       5906;1979032717:31;    1;   -999;    6.0;    6.0;   0;    83.19;1979032718:00;eor
       5906;1979032718:31;    1;   -999;    0.0;    0.0;   0;    92.90;1979032719:00;eor
       5906;1979032719:31;    1;   -999;    0.0;    0.0;   0;   102.35;1979032720:00;eor
       5906;1979032720:31;    1;   -999;    0.0;    0.0;   0;   111.12;1979032721:00;eor
       5906;1979032721:31;    1;   -999;    0.0;    0.0;   0;   118.67;1979032722:00;eor
       5906;1979032722:31;    1;   -999;    0.0;    0.0;   0;   124.35;1979032723:00;eor
       5906;1979032723:31;    1;   -999;    0.0;    0.0;   0;   127.44;1979032800:00;eor
       5906;1979032800:31;    1;   -999;    0.0;    0.0;   0;   127.42;1979032801:00;eor
       5906;1979032801:31;    1;   -999;    0.0;    0.0;   0;   124.30;1979032802:00;eor
       5906;1979032802:31;    1;   -999;    0.0;    0.0;   0;   118.60;1979032803:00;eor
       5906;1979032803:31;    1;   -999;    0.0;    0.0;   0;   111.02;1979032804:00;eor
       5906;1979032804:31;    1;   -999;    0.0;    0.0;   0;   102.23;1979032805:00;eor
       5906;1979032805:31;    1;   -999;    0.0;    0.0;   0;    92.76;1979032806:00;eor
       5906;1979032806:31;    1;   -999;    5.0;    5.0;   0;    83.03;1979032807:00;eor
       5906;1979032807:31;    1;   -999;   13.0;   13.0;   0;    73.43;1979032808:00;eor
       5906;1979032808:31;    1;   -999;   26.0;   26.0;   0;    64.41;1979032809:00;eor
       5906;1979032809:31;    1;   -999;   35.0;   35.0;   0;    56.51;1979032810:00;eor
       5906;1979032810:31;    1;   -999;   21.0;   21.0;   0;    50.45;1979032811:00;eor
       5906;1979032811:31;    1;   -999;   85.0;  117.0;  18;    47.10;1979032812:00;eor
       5906;1979032812:31;    1;   -999;  118.0;  174.0;  42;    47.08;1979032813:00;eor
       5906;1979032813:31;    1;   -999;   80.0;   94.0;  12;    50.41;1979032814:00;eor
       5906;1979032814:30;    1;   -999;   50.0;   50.0;   0;    56.43;1979032815:00;eor
       5906;1979032815:30;    1;   -999;   56.0;   56.0;   0;    64.32;1979032816:00;eor
       5906;1979032816:30;    1;   -999;   34.0;   34.0;   0;    73.32;1979032817:00;eor
       5906;1979032817:30;    1;   -999;   15.0;   15.0;   0;    82.89;1979032818:00;eor
       5906;1979032818:30;    1;   -999;    1.0;    1.0;   0;    92.60;1979032819:00;eor
       5906;1979032819:30;    1;   -999;    0.0;    0.0;   0;   102.04;1979032820:00;eor
       5906;1979032820:30;    1;   -999;    0.0;    0.0;   0;   110.79;1979032821:00;eor
       5906;1979032821:30;    1;   -999;    0.0;    0.0;   0;   118.32;1979032822:00;eor
       5906;1979032822:30;    1;   -999;    0.0;    0.0;   0;   123.98;1979032823:00;eor
       5906;1979032823:30;    1;   -999;    0.0;    0.0;   0;   127.05;1979032900:00;eor
       5906;1979032900:30;    1;   -999;    0.0;    0.0;   0;   127.03;1979032901:00;eor
       5906;1979032901:30;    1;   -999;    0.0;    0.0;   0;   123.93;1979032902:00;eor
       5906;1979032902:30;    1;   -999;    0.0;    0.0;   0;   118.25;1979032903:00;eor
       5906;1979032903:30;    1;   -999;    0.0;    0.0;   0;   110.70;1979032904:00;eor
       5906;1979032904:30;    1;   -999;    0.0;    0.0;   0;   101.93;1979032905:00;eor
       5906;1979032905:30;    1;   -999;    0.0;    0.0;   0;    92.46;1979032906:00;eor
       5906;1979032906:30;    1;   -999;   15.0;   15.0;   0;    82.73;1979032907:00;eor
       5906;1979032907:30;    1;   -999;   38.0;   38.0;   0;    73.13;1979032908:00;eor
       5906;1979032908:30;    1;   -999;   50.0;   56.0;   6;    64.09;1979032909:00;eor
       5906;1979032909:30;    1;   -999;   91.0;  112.0;  36;    56.16;1979032910:00;eor
       5906;1979032910:30;    1;   -999;   71.0;   79.0;   6;    50.08;1979032911:00;eor
       5906;1979032911:30;    1;   -999;  103.0;  141.0;  36;    46.71;1979032912:00;eor
       5906;1979032912:30;    1;   -999;   77.0;   86.0;   6;    46.69;1979032913:00;eor
       5906;1979032913:30;    1;   -999;  100.0;  117.0;   6;    50.04;1979032914:00;eor
       5906;1979032914:30;    1;   -999;  101.0;  120.0;   6;    56.09;1979032915:00;eor
       5906;1979032915:30;    1;   -999;   69.0;   69.0;   0;    64.00;1979032916:00;eor
       5906;1979032916:30;    1;   -999;   41.0;   41.0;   0;    73.02;1979032917:00;eor
       5906;1979032917:30;    1;   -999;   10.0;   10.0;   0;    82.60;1979032918:00;eor
       5906;1979032918:30;    1;   -999;    0.0;    0.0;   0;    92.30;1979032919:00;eor
       5906;1979032919:30;    1;   -999;    0.0;    0.0;   0;   101.73;1979032920:00;eor
       5906;1979032920:30;    1;   -999;    0.0;    0.0;   0;   110.47;1979032921:00;eor
       5906;1979032921:30;    1;   -999;    0.0;    0.0;   0;   117.98;1979032922:00;eor
       5906;1979032922:30;    1;   -999;    0.0;    0.0;   0;   123.61;1979032923:00;eor
       5906;1979032923:30;    1;   -999;    0.0;    0.0;   0;   126.66;1979033000:00;eor
       5906;1979033000:30;    1;   -999;    0.0;    0.0;   0;   126.64;1979033001:00;eor
       5906;1979033001:30;    1;   -999;    0.0;    0.0;   0;   123.56;1979033002:00;eor
       5906;1979033002:30;    1;   -999;    0.0;    0.0;   0;   117.90;1979033003:00;eor
       5906;1979033003:30;    1;   -999;    0.0;    0.0;   0;   110.37;1979033004:00;eor
       5906;1979033004:30;    1;   -999;    0.0;    0.0;   0;   101.62;1979033005:00;eor
       5906;1979033005:30;    1;   -999;    0.0;    0.0;   0;    92.16;1979033006:00;eor
       5906;1979033006:30;    1;   -999;    2.0;    2.0;   0;    82.44;1979033007:00;eor
       5906;1979033007:30;    1;   -999;    7.0;    7.0;   0;    72.83;1979033008:00;eor
       5906;1979033008:30;    1;   -999;   11.0;   11.0;   0;    63.77;1979033009:00;eor
       5906;1979033009:30;    1;   -999;   20.0;   20.0;   0;    55.82;1979033010:00;eor
       5906;1979033010:30;    1;   -999;   35.0;   35.0;   0;    49.71;1979033011:00;eor
       5906;1979033011:30;    1;   -999;   32.0;   32.0;   0;    46.32;1979033012:00;eor
       5906;1979033012:30;    1;   -999;   33.0;   33.0;   0;    46.31;1979033013:00;eor
       5906;1979033013:30;    1;   -999;   26.0;   26.0;   0;    49.67;1979033014:00;eor
       5906;1979033014:30;    1;   -999;   27.0;   27.0;   0;    55.75;1979033015:00;eor
       5906;1979033015:30;    1;   -999;   20.0;   20.0;   0;    63.68;1979033016:00;eor
       5906;1979033016:30;    1;   -999;   22.0;   22.0;   0;    72.71;1979033017:00;eor
       5906;1979033017:30;    1;   -999;    9.0;    9.0;   0;    82.30;1979033018:00;eor
       5906;1979033018:30;    1;   -999;    1.0;    1.0;   0;    92.00;1979033019:00;eor
       5906;1979033019:30;    1;   -999;    0.0;    0.0;   0;   101.43;1979033020:00;eor
       5906;1979033020:30;    1;   -999;    0.0;    0.0;   0;   110.14;1979033021:00;eor
       5906;1979033021:30;    1;   -999;    0.0;    0.0;   0;   117.63;1979033022:00;eor
       5906;1979033022:30;    1;   -999;    0.0;    0.0;   0;   123.23;1979033023:00;eor
       5906;1979033023:30;    1;   -999;    0.0;    0.0;   0;   126.27;1979033100:00;eor
       5906;1979033100:30;    1;   -999;    0.0;    0.0;   0;   126.26;1979033101:00;eor
       5906;1979033101:30;    1;   -999;    0.0;    0.0;   0;   123.19;1979033102:00;eor
       5906;1979033102:30;    1;   -999;    0.0;    0.0;   0;   117.56;1979033103:00;eor
       5906;1979033103:30;    1;   -999;    0.0;    0.0;   0;   110.05;1979033104:00;eor
       5906;1979033104:30;    1;   -999;    0.0;    0.0;   0;   101.31;1979033105:00;eor
       5906;1979033105:30;    1;   -999;    0.0;    0.0;   0;    91.87;1979033106:00;eor
       5906;1979033106:30;    1;   -999;    2.0;    2.0;   0;    82.14;1979033107:00;eor
       5906;1979033107:30;    1;   -999;    4.0;    4.0;   0;    72.52;1979033108:00;eor
       5906;1979033108:30;    1;   -999;   11.0;   11.0;   0;    63.45;1979033109:00;eor
       5906;1979033109:30;    1;   -999;   31.0;   31.0;   0;    55.48;1979033110:00;eor
       5906;1979033110:30;    1;   -999;   82.0;   82.0;   0;    49.35;1979033111:00;eor
       5906;1979033111:30;    1;   -999;   80.0;   80.0;   0;    45.94;1979033112:00;eor
